id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
808875851985459852,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,496862640,,Downtown,49.274597424566316,-123.10129088760691,Entire home/apt,180,6,43,2023-12-12,4.27,1,49,43,23-158128
810370118563128690,Home in Vancouver · ★4.83 · 3 bedrooms · 3 beds · 3 baths,497487519,,Hastings-Sunrise,49.2822575,-123.0291137,Entire home/apt,238,3,42,2023-11-25,4.63,2,82,42,23-178630
811785575719117178,Home in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 private bath,480771277,,Renfrew-Collingwood,49.24722,-123.03336,Private room,80,2,62,2023-12-03,6.04,1,351,62,23-158678
811791971762982333,Home in Vancouver · ★4.72 · 3 bedrooms · 6 beds · 2 baths,497810867,,Dunbar Southlands,49.254626353598866,-123.1781315435848,Private room,183,1,25,2023-12-04,2.98,2,127,25,23-174753
812698703983666053,Rental unit in Vancouver · ★4.73 · 3 bedrooms · 3 beds · 2 baths,95948948,,Downtown Eastside,49.277575700678,-123.10035570018896,Entire home/apt,186,2,59,2023-12-06,5.71,1,78,59,23-175703
813141036861666339,Home in Vancouver · ★4.87 · 3 bedrooms · 4 beds · 2 baths,496448458,,Hastings-Sunrise,49.27908888074693,-123.02517958164455,Entire home/apt,258,2,30,2023-11-25,2.98,1,301,30,23-158598
813527104916953418,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,2189739,,West End,49.28229702800676,-123.12440137923724,Entire home/apt,349,30,17,2023-07-13,1.71,2,309,17,23-182771
816313821794595006,Guesthouse in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,273864292,,Hastings-Sunrise,49.2849,-123.02796,Entire home/apt,93,2,20,2023-10-28,2.87,1,270,20,23-204192
816607721587003071,Rental unit in Vancouver · ★4.85 · 1 bedroom · 3 beds · 1 bath,195001803,,Downtown,49.2792813,-123.1065474,Entire home/apt,144,1,40,2023-11-26,5.26,1,78,40,23-203098
816989776170988991,Home in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 private bath,123821276,,Dunbar Southlands,49.23859575474589,-123.18200431219286,Private room,110,2,11,2023-11-02,1.28,6,339,11,23-173257
817575773465877469,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,208797691,,Riley Park,49.23716,-123.09731,Entire home/apt,225,3,14,2023-09-17,1.44,1,68,14,23-183291
818346658146233763,Guesthouse in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,142909706,,Kerrisdale,49.231393607687124,-123.14833592623472,Entire home/apt,195,1,32,2023-10-08,3.57,1,220,32,23-199898
818445616890620894,Home in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 private bath,123821276,,Dunbar Southlands,49.24040518903854,-123.1821808889703,Private room,135,2,10,2023-09-25,1.4,6,365,10,23-173257
818887665694053573,Home in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,123821276,,Dunbar Southlands,49.23840693703192,-123.18215865001679,Private room,89,2,15,2023-09-26,1.61,6,270,15,23-173257
818889847287776361,Home in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 private bath,123821276,,Dunbar Southlands,49.238447537273565,-123.18006822438113,Private room,76,2,18,2023-11-18,1.93,6,253,18,23-173257
818892097792941364,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,123821276,,Dunbar Southlands,49.23884352516022,-123.18195421244651,Private room,94,2,11,2023-11-01,1.28,6,352,11,23-173257
818895221615927456,Home in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 private bath,123821276,,Dunbar Southlands,49.24012125762421,-123.18017664398538,Private room,99,2,10,2023-08-26,1.17,6,361,10,23-173257
818925794417406354,Villa in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,475169054,,Dunbar Southlands,49.24963819017296,-123.18194811221547,Private room,87,1,37,2023-11-26,3.89,8,180,37,23-158471
819320078606480034,Rental unit in Vancouver · ★4.56 · 2 bedrooms · 2 beds · 2 baths,349804247,,Downtown,49.27884536656914,-123.10729511082172,Entire home/apt,150,1,68,2023-11-26,7.34,43,98,68,23-188646
819885558177176872,Rental unit in Vancouver · ★4.92 · 2 bedrooms · 3 beds · 2 baths,92873583,,West End,49.287936377565536,-123.12795224500029,Entire home/apt,228,2,61,2023-11-26,5.98,4,161,61,23-157887
821920671448074191,Home in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,1923153,,Mount Pleasant,49.257521169193794,-123.0786483232063,Entire home/apt,120,2,36,2023-11-21,4.06,1,178,36,23-197589
823337465448951089,Home in Vancouver · ★4.85 · 3 bedrooms · 3 beds · 2.5 baths,227662329,,Mount Pleasant,49.25729,-123.1062,Entire home/apt,333,2,27,2023-09-24,2.8,134,226,27,23-134436
823355243958187512,Rental unit in Vancouver · ★4.97 · 1 bedroom · 2 beds · 1 bath,500282056,,Mount Pleasant,49.26847,-123.10335,Entire home/apt,119,1,30,2023-12-01,3.05,1,337,30,23-158189
823555405551448302,Condo in Vancouver · ★4.75 · 1 bedroom · 2 beds · 1 bath,131682011,,Downtown,49.27852000746791,-123.10750017139607,Entire home/apt,124,1,36,2023-12-07,3.69,3,174,36,23-182469
824782567266053776,Home in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,79479031,,Hastings-Sunrise,49.2754436,-123.0562554,Entire home/apt,171,3,29,2023-11-26,2.88,1,53,29,23-171081
824951093312674964,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,409388815,,Renfrew-Collingwood,49.23382784456989,-123.05199275134852,Entire home/apt,135,2,14,2023-10-01,1.4,1,364,14,23-158206
826664270288248222,Rental unit in Vancouver · ★4.81 · 2 bedrooms · 2 beds · 1 bath,92873583,,Downtown,49.27813309263449,-123.12090753989486,Entire home/apt,199,2,42,2023-11-25,4.53,4,77,42,23-180873
827075996452316933,Rental unit in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,495614895,,Kitsilano,49.27242078228692,-123.1615704667285,Entire home/apt,241,1,26,2023-11-25,3.05,1,357,26,23-193695
827493154825565862,Home in Vancouver · ★4.95 · 2 bedrooms · 2 beds · 2 baths,3570271,,West Point Grey,49.2627553,-123.2118634,Entire home/apt,148,1,41,2023-12-06,4.68,4,114,41,23-196783
827678581189538838,Home in Vancouver · ★4.47 · 3 bedrooms · 3 beds · 1.5 baths,349804247,,Renfrew-Collingwood,49.24159392311278,-123.04238952551553,Entire home/apt,140,1,45,2023-11-26,4.75,43,40,45,23-163277
827827687426585816,Rental unit in Vancouver · ★4.93 · 3 bedrooms · 4 beds · 2 baths,501288350,,Downtown,49.27989098068639,-123.10843588465576,Entire home/apt,236,1,55,2023-11-25,5.65,1,33,55,Exempt
828533155139699964,Rental unit in Vancouver · ★4.86 · 2 bedrooms · 4 beds · 2 baths,501425106,,Downtown,49.27958440679424,-123.1087493116394,Entire home/apt,337,2,14,2023-09-24,1.66,1,332,14,23-197256
829848612337271038,Guest suite in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,501708259,,Hastings-Sunrise,49.2793,-123.0458921,Entire home/apt,186,2,40,2023-10-23,4.12,1,228,40,23-174038
830586443441145413,Guest suite in Vancouver · ★4.95 · 2 bedrooms · 3 beds · 1 bath,304779606,,Victoria-Fraserview,49.20918902566563,-123.06817988777797,Entire home/apt,159,1,22,2023-11-25,3.14,6,92,22,24-158158
831185084721591775,Home in Vancouver · ★4.85 · 2 bedrooms · 4 beds · 2 baths,419140135,,Oakridge,49.2278187,-123.1264729,Entire home/apt,161,1,34,2023-12-05,4.53,6,342,34,#23-209344
831358632278078193,Home in Vancouver · ★5.0 · 4 bedrooms · 4 beds · 3 baths,227662329,,Arbutus Ridge,49.24379859924775,-123.15707691248353,Entire home/apt,484,2,18,2023-10-24,1.9,134,219,18,23-285446
831389205687869932,Home in Vancouver · ★4.72 · 4 bedrooms · 4 beds · 3 baths,227662329,,Arbutus Ridge,49.24218542191133,-123.15702763424883,Entire home/apt,166,2,29,2023-11-21,3.06,134,358,29,23-945481
831853928325655152,Condo in Vancouver · ★4.94 · 3 bedrooms · 4 beds · 2 baths,287607431,,Mount Pleasant,49.269237060305386,-123.1022273255215,Entire home/apt,90,3,34,2023-11-19,3.59,3,75,34,23-184296
832137825019254833,Rental unit in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 bath,250815149,,Downtown,49.279185673875986,-123.12543362700453,Entire home/apt,142,2,55,2023-12-01,5.73,1,37,55,Exempt
832367611665547888,Rental unit in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 2 baths,293583929,,West End,49.28105417275763,-123.12765921957862,Entire home/apt,218,3,45,2023-11-26,4.67,21,340,45,23-179817
832418098889529491,Guesthouse in Vancouver · ★4.73 · 4 bedrooms · 4 beds · 2 baths,481331654,,Kerrisdale,49.22518481833041,-123.16775083440083,Entire home/apt,200,3,15,2023-09-21,1.64,2,111,15,Musqueam
832592028736031201,Condo in Vancouver · ★4.71 · 2 bedrooms · 3 beds · 2 baths,12550107,,Downtown Eastside,49.277752831782536,-123.09926453491822,Entire home/apt,308,2,28,2023-10-01,3.03,1,235,28,23-191068
832673361143481015,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,502336863,,Downtown,49.28008385664326,-123.12424514899747,Entire home/apt,475,3,19,2023-08-01,2.22,1,328,19,23-201089
833064058522705655,Rental unit in Vancouver · ★4.77 · 2 bedrooms · 2 beds · 2 baths,502412651,,West End,49.283060557222086,-123.13111840067914,Entire home/apt,150,30,48,2023-12-09,5.05,3,101,48,17-369284
833531468886732432,Rental unit in Vancouver · ★4.71 · 1 bedroom · 1 bed · 1 bath,502412651,,West End,49.28497793721468,-123.12911640772364,Entire home/apt,144,30,56,2023-12-08,5.89,3,61,56,17-723694
835720353902468808,Rental unit in Vancouver · ★4.71 · 3 bedrooms · 3 beds · 2 baths,470865303,,Downtown,49.28025,-123.1073,Entire home/apt,202,2,21,2023-12-10,4.14,1,77,21,#23-158105
835802447957910600,Rental unit in Vancouver · ★4.69 · 2 bedrooms · 2 beds · 2 baths,346562402,,Downtown,49.27975,-123.108,Entire home/apt,272,1,13,2023-10-03,1.54,6,65,13,22-121333
836196414052411745,Guest suite in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,293520932,,Renfrew-Collingwood,49.252532939284244,-123.04086363092703,Entire home/apt,106,2,27,2023-11-14,2.85,1,56,27,23-194310
836309421449496016,Loft in Vancouver · ★4.75 · 1 bedroom · 2 beds · 1 bath,287789350,,Downtown Eastside,49.281486392390846,-123.10320564985969,Entire home/apt,121,2,24,2023-12-01,3.87,1,44,24,23-183847
836423224549668984,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,115386621,,Kerrisdale,49.22659337369087,-123.14976986922538,Private room,102,1,10,2023-09-16,1.3,3,269,10,23-186870
836456826317896553,Home in Vancouver · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,503139757,,Riley Park,49.24628619523033,-123.09586242891635,Entire home/apt,867,3,12,2023-11-26,1.57,1,242,12,23-203094
837194855515069594,Home in Vancouver · ★4.97 · 3 bedrooms · 3 beds · 2 baths,503242747,,Kensington-Cedar Cottage,49.24989967656687,-123.0803112096072,Entire home/apt,140,1,36,2023-12-06,4.44,1,312,36,23-202817
837624762679858877,Home in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,68865731,,Renfrew-Collingwood,49.24742395103957,-123.02390318689758,Entire home/apt,200,2,33,2023-11-08,3.67,1,76,33,23-194501
838444763729137456,Rental unit in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,103279169,,Downtown,49.276475532584584,-123.12427295715604,Entire home/apt,562,2,18,2023-11-28,2.1,1,348,18,21-271801
838836701465376791,Condo in Vancouver · ★4.52 · 1 bedroom · 1 bed · 1 bath,483343233,,West End,49.28697,-123.13125,Entire home/apt,97,2,31,2023-11-15,3.35,2,61,31,22-101191
838847009640524238,Rental unit in Vancouver · ★4.77 · 1 bedroom · 2 beds · 1 bath,502555242,,West End,49.283579568524196,-123.13667428334536,Entire home/apt,120,7,31,2023-10-10,3.52,2,89,31,23-15762
839274963428227744,Rental unit in Vancouver · ★4.96 · 2 bedrooms · 2 beds · 1 bath,27737796,,Mount Pleasant,49.26806600379151,-123.10040622404101,Entire home/apt,200,2,24,2023-12-09,4.36,1,35,24,23-196867
839461130154790184,Condo in Vancouver · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,503764383,,Downtown,49.279315710633355,-123.11971715617395,Private room,104,1,91,2023-12-10,9.86,1,47,91,Exempt
839949867511598069,Loft in Vancouver · ★4.78 · 1 bedroom · 2 beds · 1 bath,78309114,,Downtown,49.2792118,-123.1214803,Entire home/apt,162,1,65,2023-11-14,7.39,2,49,65,Exempt
840010881239291427,Rental unit in Vancouver · ★4.76 · 2 bedrooms · 2 beds · 2.5 baths,65229578,,Downtown,49.2801052,-123.1085108,Entire home/apt,273,2,29,2023-11-25,3.69,1,256,29,23-189118
840614972808656064,Home in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,499854787,,Renfrew-Collingwood,49.23821149230794,-123.0378419905901,Entire home/apt,99,1,19,2023-12-12,2.05,1,77,19,23-178341
840809807574920249,Rental unit in Vancouver · ★4.44 · 2 bedrooms · 3 beds · 2 baths,485229502,,Downtown,49.2760599,-123.1263026,Entire home/apt,172,2,18,2023-11-06,2.06,3,51,18,23-193128
841374496455853046,Rental unit in Vancouver · ★4.75 · 1 bedroom · 2 beds · 1 bath,349804247,,Strathcona,49.2697620931624,-123.09991164747771,Entire home/apt,112,1,40,2023-11-16,5.22,43,102,40,23-202431
841626624357250966,Guesthouse in Vancouver · ★4.56 · 5 bedrooms · 6 beds · 2 baths,504246804,,Shaughnessy,49.24110384312976,-123.13082243059883,Entire home/apt,398,2,18,2023-09-17,2.09,5,60,18,23-193762
842405904979980916,Home in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 1 bath,504408845,,Renfrew-Collingwood,49.25815,-123.02942,Entire home/apt,92,3,11,2023-11-19,2.31,1,335,11,23-241063
842848890387649642,Rental unit in Vancouver · ★4.72 · Studio · 1 bed · 1 bath,7590216,,Downtown,49.276320038626906,-123.13355959466706,Entire home/apt,143,2,36,2023-11-25,4.46,1,84,36,23-196788
842904285830420573,Rental unit in Vancouver · ★4.83 · 2 bedrooms · 3 beds · 1 bath,485488460,,Downtown,49.27716,-123.12547,Entire home/apt,66,2,42,2023-12-10,4.6,3,52,42,23-24184
843558263010371084,Guest suite in Vancouver · ★4.90 · 2 bedrooms · 2 beds · 1 bath,142332072,,Kitsilano,49.26713764165029,-123.18171889568612,Entire home/apt,271,3,10,2023-12-06,1.83,1,158,10,23-199305
843572953001956579,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,12514278,,Strathcona,49.265374149785515,-123.08183027653128,Entire home/apt,399,3,25,2023-09-24,2.7,1,34,25,23-182777
844402747869472882,Rental unit in Vancouver · ★4.85 · 1 bedroom · 1 bed · 1 bath,20916541,,Downtown,49.2792118,-123.1214803,Entire home/apt,203,2,39,2023-11-22,4.35,5,151,39,23-189692
845123152501760704,Home in Vancouver · ★4.55 · 2 bedrooms · 2 beds · 1 bath,65671253,,Victoria-Fraserview,49.225550225528416,-123.0591616614967,Entire home/apt,115,2,11,2023-09-14,1.34,2,179,11,23-200793
846423776304850185,Home in Vancouver · ★4.98 · 1 bedroom · 2 beds · 2 baths,505239200,,Kensington-Cedar Cottage,49.2445321,-123.0724533,Entire home/apt,139,2,40,2023-12-10,5.29,1,331,40,23-157801
847398646238437144,Home in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,231386672,,Renfrew-Collingwood,49.23974809920286,-123.0490654603322,Entire home/apt,79,1,30,2023-11-30,4.17,1,256,30,23-203118
847869680422898811,Condo in Vancouver · ★4.71 · 2 bedrooms · 2 beds · 2 baths,52202963,,Downtown Eastside,49.2812772,-123.083988,Entire home/apt,103,2,59,2023-12-04,6.81,1,142,59,23-265822
848319438420528343,Home in Vancouver · ★4.84 · 2 bedrooms · 3 beds · 2 baths,219724375,,Killarney,49.2317086,-123.0352101,Entire home/apt,134,1,31,2023-11-26,4.19,1,83,31,23-204537
849324342182298761,Rental unit in Vancouver · ★4.78 · 2 bedrooms · 2 beds · 2 baths,213422034,,West End,49.27777964585597,-123.13164311208146,Entire home/apt,171,8,18,2023-11-25,2.01,5,289,18,22-874653
849941441995223438,Condo in Vancouver · ★4.92 · Studio · 2 beds · 1 bath,374223958,,Mount Pleasant,49.26679084114537,-123.097385215799,Entire home/apt,125,2,24,2023-11-27,3.16,1,149,24,23-202844
850122442638170268,Home in Vancouver · ★5.0 · 1 bedroom · 2 beds · 2 baths,416382103,,Arbutus Ridge,49.25344579999999,-123.1695418,Entire home/apt,221,2,13,2023-11-26,1.71,1,317,13,24-159422
850753552504671465,Home in Vancouver · ★4.89 · 1 bedroom · 2 beds · 1 bath,506128824,,Hastings-Sunrise,49.2776903267118,-123.05262267984423,Entire home/apt,105,2,35,2023-11-30,4.1,1,257,35,23-203111
850772293361913590,Home in Vancouver · ★4.86 · 2 bedrooms · 2 beds · 2.5 baths,290376793,,Downtown,49.28829050251327,-123.12490738544065,Entire home/apt,105,1,56,2023-12-07,6.27,1,64,56,23-437608
850916133321671914,Rental unit in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 2 baths,390910780,,Marpole,49.21338898580293,-123.1157695107013,Entire home/apt,192,30,12,2023-09-30,1.48,5,59,12,Exempt
850952189228092092,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,390910780,,Marpole,49.21547,-123.1154,Entire home/apt,139,30,13,2023-10-23,1.67,5,72,13,Exempt
851057341643129120,Condo in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,256268086,,Downtown Eastside,49.28005,-123.08432,Entire home/apt,89,2,41,2023-12-05,4.69,1,104,41,24-159409
851444520902730746,Condo in Vancouver · ★4.70 · 2 bedrooms · 3 beds · 1 bath,427789600,,Downtown,49.27687570000001,-123.1272035,Entire home/apt,121,1,83,2023-12-10,12.27,1,43,83,23-216245
851616659194441877,Home in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,164413010,,Renfrew-Collingwood,49.25536200018963,-123.0560046845142,Entire home/apt,83,2,34,2023-11-21,4.98,5,82,34,23-196793
852823683567189872,Rental unit in Vancouver · ★4.57 · 2 bedrooms · 2 beds · 1 bath,488664566,,Downtown,49.27621644374194,-123.12606568607212,Entire home/apt,140,1,21,2023-12-08,2.79,1,170,21,23-158563
852995511042439428,Home in Vancouver · ★4.43 · 2 bedrooms · 2 beds · 1 bath,309425853,,Marpole,49.21672737927383,-123.1472698671405,Entire home/apt,116,3,23,2023-11-03,2.78,1,143,23,23-201143
853592363607173468,Home in Vancouver · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,447833515,,Oakridge,49.222407270293,-123.13501367815758,Private room,58,1,10,2023-11-24,1.38,17,95,10,22-101098
853739951278303819,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 2 baths,506774132,,Downtown Eastside,49.28281030000001,-123.1041151,Entire home/apt,409,2,11,2023-11-14,1.69,1,339,11,23-156518
853774719562814378,Guest suite in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 1 bath,506783347,,Victoria-Fraserview,49.21771320148662,-123.05252769005142,Entire home/apt,159,2,11,2023-10-01,2.0,1,84,11,24-159652
853889347583467160,Guest suite in Vancouver · ★4.82 · Studio · 3 beds · 1 bath,42161364,,Grandview-Woodland,49.27070726948799,-123.06160974986673,Entire home/apt,267,1,11,2023-10-01,1.65,1,328,11,23-181486
854046532344088446,Rental unit in Vancouver · ★4.97 · 2 bedrooms · 3 beds · 3 baths,380229501,,Killarney,49.20517759264185,-123.03373094965737,Entire home/apt,120,2,35,2023-11-19,4.23,2,72,35,23-201598
855079398104730975,Condo in Vancouver · ★4.76 · 2 bedrooms · 1 bed · 1 bath,490470097,,Downtown,49.27747121799264,-123.11811101642311,Entire home/apt,141,5,17,2023-11-11,2.03,1,303,17,23-075992
855130836300098683,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,507037588,,Downtown,49.28064036676648,-123.12442055124536,Entire home/apt,879,3,31,2023-10-13,3.68,1,352,31,23-205775
855334363875223252,Home in Vancouver · ★4.87 · Studio · 1 bed · 1 bath,507075835,,Hastings-Sunrise,49.28687,-123.02777,Entire home/apt,76,2,45,2023-12-07,5.53,1,164,45,23-189667
855891766061703141,Home in Vancouver · ★4.85 · 3 bedrooms · 3 beds · 3 baths,295589552,,Hastings-Sunrise,49.262868711568785,-123.05055633187294,Entire home/apt,227,1,41,2023-11-25,5.97,3,43,41,23-158590
856445429424581371,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,507029538,,Downtown,49.27746351342906,-123.12340630197484,Entire home/apt,135,1,29,2023-12-07,3.77,1,331,29,23-156856
856504689681093677,Rental unit in Vancouver · ★4.83 · 2 bedrooms · 3 beds · 2 baths,507156935,,Downtown,49.28738120000001,-123.1237839,Entire home/apt,254,2,41,2023-11-14,4.92,1,259,41,23-191933
856586792709512630,Home in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,115386621,,Kerrisdale,49.22431197669724,-123.14858611727179,Private room,95,1,13,2023-09-14,1.57,3,100,13,23-186870
856831885630423028,Home in Vancouver · ★4.75 · 2 bedrooms · 2 beds · 1 bath,441975107,,Victoria-Fraserview,49.23098508112514,-123.05089720987152,Entire home/apt,136,1,24,2023-10-21,3.19,4,362,24,23-243076
857430784600094947,Rental unit in Vancouver · ★4.97 · 2 bedrooms · 3 beds · 2 baths,72899672,,Mount Pleasant,49.27058099330652,-123.1101062918341,Entire home/apt,299,2,34,2023-11-26,4.13,1,132,34,23-200822
857504861986966103,Loft in Vancouver · ★4.73 · 1 bedroom · 4 beds · 1 bath,314341438,,Downtown,49.2803399344758,-123.12034554951666,Entire home/apt,67,2,66,2023-12-13,7.92,5,38,66,23-489261
